Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Affiliations;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Name Preferred;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;DOI Link;Book DOI;Early Access Date;Number of Pages;WoS Categories;Web of Science Index;Research Areas;IDS Number;Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;UT (Unique WOS ID);Web of Science Record
J;"AlMousa, M; Benlamri, R; Khoury, R";;;;"AlMousa, Mohannad; Benlamri, Rachid; Khoury, Richard";;;Exploiting non-taxonomic relations for measuring semantic similarity and relatedness in WordNet;KNOWLEDGE-BASED SYSTEMS;;;;;;;;;;;;;;;;;Almousa, Mohannad/AAI-5036-2021;"Khoury, Richard/0000-0001-8237-4548; AlMousa, Mohannad/0000-0003-0087-1941";;;;;;;;;;;;;0950-7051;1872-7409;;;;JAN 5;2021;212;;;;;;;;106565;10.1016/j.knosys.2020.106565;http://dx.doi.org/10.1016/j.knosys.2020.106565;;;;;;;;;;;;;WOS:000604525200014;View Full Record in Web of Science
J;"Pan, DJ; Qiu, RH; Jiang, XQ";;;;"Pan, Dijing; Qiu, Runhe; Jiang, Xueqin";;;Single-stage overlapping entity and relation extraction based on relation-specific heterogeneous graph neural network;ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE;;;;;;;;;;;;;;;;;Liang, Xueqin/AAP-5862-2021;;;;;;;;;;;;;;0952-1976;1873-6769;;;;MAY 1;2025;147;;;;;;;;110288;10.1016/j.engappai.2025.110288;http://dx.doi.org/10.1016/j.engappai.2025.110288;;FEB 2025;;;;;;;;;;;WOS:001430340100001;View Full Record in Web of Science
J;"Flati, T; Navigli, R";;;;"Flati, Tiziano; Navigli, Roberto";;;The CQC Algorithm: Cycling in Graphs to Semantically Enrich and Enhance a Bilingual Dictionary;JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH;;;;;;;;;;;;;;;;;;Navigli, Roberto/0000-0003-3831-9706;;;;;;;;;;;;;1076-9757;1943-5037;;;;;2012;43;;;;;;135;171;;10.1613/jair.3456;http://dx.doi.org/10.1613/jair.3456;;;;;;;;;;;;;WOS:000300418600001;View Full Record in Web of Science
C;"Panchbhai, A; Soru, T; Marx, E";;"VillazonTerrazas, B; OrtizRodriguez, F; Tiwari, SM; Shandilya, SK";;"Panchbhai, Anand; Soru, Tommaso; Marx, Edgard";;;Exploring Sequence-to-Sequence Models for SPARQL Pattern Composition;KNOWLEDGE GRAPHS AND SEMANTIC WEB, KGSWC 2020;Communications in Computer and Information Science;;;;2nd Iberoamerican Knowledge Graphs and Semantic Web Conference (KGSWC) / 1st Indo-American Knowledge Graphs and Semantic Web Conference;NOV 26-27, 2020;Merida, MEXICO;;;;;;;;;;Soru, Tommaso/KCZ-3057-2024;Soru, Tommaso/0000-0002-1276-2366;;;;;;;;;;;;;1865-0929;1865-0937;"978-3-030-65384-2; 978-3-030-65383-5";;;;2020;1232;;;;;;158;165;;10.1007/978-3-030-65384-2_12;http://dx.doi.org/10.1007/978-3-030-65384-2_12;;;;;;;;;;;;;WOS:000761598800012;View Full Record in Web of Science
J;"Banerjee, S; Khapra, MM";;;;"Banerjee, Suman; Khapra, Mitesh M.";;;Graph Convolutional Network with Sequential Attention for Goal-Oriented Dialogue Systems;TRANSACTIONS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS;;;;;;;;;;;;;;;;;Kanojia, Diptesh/AAK-5838-2020;;;;;;;;;;;;;;;2307-387X;;;;;2019;7;;;;;;485;500;;10.1162/tacl_a_00284;http://dx.doi.org/10.1162/tacl_a_00284;;;;;;;;;;;;;WOS:000736523200031;View Full Record in Web of Science
C;"Kübler, K; Schopper, D; Riedel, O; Rudolph, S";;"Thoben, KD; Dekena, B; Lang, W; Trachtler, A";;"Kubler, Karl; Schopper, Dominik; Riedel, Oliver; Rudolph, Stephan";;;Towards an Automated Product-Production System Design - Combining Simulation-based Engineering and Graph-based Design Languages;PROCEEDINGS OF THE 5TH INTERNATIONAL CONFERENCE ON SYSTEM-INTEGRATED INTELLIGENCE (SYSINT 2020): SYSTEM-INTEGRATED INTELLIGENCE - INTELLIGENT, FLEXIBLE AND CONNECTED SYSTEMS IN PRODUCTS AND PRODUCTION;Procedia Manufacturing;;;;5th International Conference on System-Integrated Intelligence (SysInt);NOV 11-13, 2020;ELECTR NETWORK;;;;;;;;;;Riedel, Oliver/I-1205-2017;Riedel, Oliver/0000-0002-1883-6813;;;;;;;;;;;;;2351-9789;;;;;;2020;52;;;;;;258;265;;10.1016/j.promfg.2020.11.043;http://dx.doi.org/10.1016/j.promfg.2020.11.043;;;;;;;;;;;;;WOS:000865841400043;View Full Record in Web of Science
C;"Humonen, IS; Makarov, I";;;IEEE;"Humonen, Innokentiy S.; Makarov, Ilya";;;Co-occurrence Networks for Word Sense Induction;2023 IEEE 21ST WORLD SYMPOSIUM ON APPLIED MACHINE INTELLIGENCE AND INFORMATICS, SAMI;;;;;IEEE 21st World Symposium on Applied Machine Intelligence and Informatics (SAMI);JAN 19-21, 2023;Herlany, SLOVAKIA;IEEE;;;;;;;;;"Humonen, Innokentiy/GMW-5188-2022; Makarov, Ilya/ABC-6521-2021";Humonen, Innokentiy/0000-0003-2621-507X;;;;;;;;;;;;;;;979-8-3503-1986-6;;;;2023;;;;;;;97;102;;10.1109/SAMI58000.2023.10044503;http://dx.doi.org/10.1109/SAMI58000.2023.10044503;;;;;;;;;;;;;WOS:000972960800018;View Full Record in Web of Science
J;Church, KW;;;;Church, Kenneth Ward;;;Benchmarks and goals;NATURAL LANGUAGE ENGINEERING;;;;;;;;;;;;;;;;;Church, Kenneth/GYR-1624-2022;Church, Kenneth/0000-0001-8378-6069;;;;;;;;;;;;;1351-3249;1469-8110;;;;SEP;2020;26;5;;;;;579;592;PII S1351324920000418;10.1017/S1351324920000418;http://dx.doi.org/10.1017/S1351324920000418;;;;;;;;;;;;;WOS:000557841300005;View Full Record in Web of Science
J;"Banerjee, R; Pal, SK";;;;"Banerjee, Romi; Pal, Sankar K.";;;Data-Structures for Multisensory Information Processing in an Embodied Machine-Mind;IEEE TRANSACTIONS ON COGNITIVE AND DEVELOPMENTAL SYSTEMS;;;;;;;;;;;;;;;;;"Banerjee, Romi/L-5303-2019; Pal, Sankar/G-2243-2010";Banerjee, Romi/0000-0001-6416-6438;;;;;;;;;;;;;2379-8920;2379-8939;;;;SEP;2018;10;3;;;;;726;737;;10.1109/TCDS.2018.2816744;http://dx.doi.org/10.1109/TCDS.2018.2816744;;;;;;;;;;;;;WOS:000444617100020;View Full Record in Web of Science
C;"Soruco, J; Collarana, D; Both, A; Usbeck, R";;"Acosta, M; Peroni, S; Vahdati, S; Gentile, AL; Pellegrini, T; Kalo, JC";;"Soruco, Javier; Collarana, Diego; Both, Andreas; Usbeck, Ricardo";;;QALD-9-ES: A Spanish Dataset for Question Answering Systems;KNOWLEDGE GRAPHS: SEMANTICS, MACHINE LEARNING, AND LANGUAGES;Studies on the Semantic Web;;;;19th International Conference on Semantic Systems (SEMANTICS);SEP 20-22, 2023;Leipzig, GERMANY;Metaphacts,Pantopix,PoolParty,TopQuadrant,GNOSS,IOLAR,Ontotext,Neo4j,RDFOX,QA Co,RWS,Karakun,SP Semant Partners;;;;;;;;;;;;;;;;;;;;;;;1868-1158;2215-0870;"978-1-64368-424-6; 978-1-64368-425-3; 978-3-89838-771-2";;;;2023;56;;;;;;38;52;;10.3233/SSW230004;http://dx.doi.org/10.3233/SSW230004;;;;;;;;;;;;;WOS:001152250900003;View Full Record in Web of Science
C;"de la Concha, A; Vayatis, N; Kalogeratos, A";;"Banerjee, A; Fukumizu, K";;"de la Concha, Alejandro; Vayatis, Nicolas; Kalogeratos, Argyris";;;Offline detection of change-points in the mean for stationary graph signals;24TH INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE AND STATISTICS (AISTATS);Proceedings of Machine Learning Research;;;;24th International Conference on Artificial Intelligence and Statistics (AISTATS);APR 13-15, 2021;ELECTR NETWORK;;;;;;;;;;;;;;;;;;;;;;;;2640-3498;;;;;;2021;130;;;;;;;;;;;;;;;;;;;;;;;WOS:000659893804016;View Full Record in Web of Science
J;"Wu, LF; Chen, Y; Shen, K; Guo, XJ; Gao, HN; Li, SC; Pei, J; Long, B";;;;"Wu, Lingfei; Chen, Yu; Shen, Kai; Guo, Xiaojie; Gao, Hanning; Li, Shucheng; Pei, Jian; Long, Bo";;;Graph Neural Networks for Natural Language Processing: A Survey;FOUNDATIONS AND TRENDS IN MACHINE LEARNING;;;;;;;;;;;;;;;;;"Guo, Xiaojie/AAC-3114-2022; Wu, Lingfei/ABC-1000-2020";Li, Shucheng/0000-0002-5414-6203;;;;;;;;;;;;;1935-8237;1935-8245;;;;;2023;16;2;;;;;119;329;;10.1561/2200000096;http://dx.doi.org/10.1561/2200000096;;;;;;;;;;;;;WOS:000920900800001;View Full Record in Web of Science
C;"Wu, LJ; Wu, PY; Zhang, XW";;"Wang, X; Lisi, FA; Xiao, G; Botoeva, E";;"Wu, Linjuan; Wu, Peiyun; Zhang, Xiaowang";;;A Seq2seq-Based Approach to Question Answering over Knowledge Bases;SEMANTIC TECHNOLOGY, JIST 2019;Communications in Computer and Information Science;;;;9th Joint International Semantic Technology Conference (JIST);NOV 25-27, 2019;Hangzhou, PEOPLES R CHINA;;;;;;;;;;"Wang, minxue/HLQ-6020-2023; 吴, 林娟/GSD-1472-2022";Zhang, Xiaowang/0000-0002-3931-3886;;;;;;;;;;;;;1865-0929;1865-0937;"978-981-15-3412-6; 978-981-15-3411-9";;;;2020;1157;;;;;;170;181;;10.1007/978-981-15-3412-6_17;http://dx.doi.org/10.1007/978-981-15-3412-6_17;;;;;;;;;;;;;WOS:000679332100017;View Full Record in Web of Science
C;"Nie, B; Xu, JW; Alter, J; Chen, HF; Smirni, E";;;IEEE;"Nie, Bin; Xu, Jianwu; Alter, Jacob; Chen, Haifeng; Smirni, Evgenia";;;Mining Multivariate Discrete Event Sequences for Knowledge Discovery and Anomaly Detection;2020 50TH ANNUAL IEEE/IFIP INTERNATIONAL CONFERENCE ON DEPENDABLE SYSTEMS AND NETWORKS (DSN 2020);International Conference on Dependable Systems and Networks;;;;50th IEEE/IFIP Annual International Conference on Dependable Systems and Networks (DSN);JUN 29-JUL 02, 2020;Valencia, SPAIN;IEEE,IFIP,IEEE Comp Soc,Intel,King Abdullah Univ Sci & Technol,Oracle,Commonwealth Cyber Initiat,Univ Politecnica Valencia, DISCA,Univ Politecnica Valencia;;;;;;;;;"Xu, Jianwu/C-6090-2012; chen, haifeng/GSM-9693-2022";Smirni, Evgenia/0000-0001-8754-581X;;;;;;;;;;;;;1530-0889;;978-1-7281-5809-9;;;;2020;;;;;;;552;563;;10.1109/DSN48063.2020.00067;http://dx.doi.org/10.1109/DSN48063.2020.00067;;;;;;;;;;;;;WOS:000617924900047;View Full Record in Web of Science
C;"Chen, LH; Kageura, K";;"Calzolari, N; Bechet, F; Blache, P; Choukri, K; Cieri, C; Declerck, T; Goggi, S; Isahara, H; Maegaard, B; Mariani, J; Mazo, H; Moreno, A; Odijk, J; Piperidis, S";;"Chen, Long-Huei; Kageura, Kyo";;;Multilingualization of Medical Terminology: Semantic and Structural Embedding Approaches;PROCEEDINGS OF THE 12TH INTERNATIONAL CONFERENCE ON LANGUAGE RESOURCES AND EVALUATION (LREC 2020);;;;;12th International Conference on Language Resources and Evaluation (LREC);MAY 11-16, 2020;Marseille, FRANCE;;;;;;;;;;;;;;;;;;;;;;;;;;979-10-95546-34-4;;;;2020;;;;;;;4157;4166;;;;;;;;;;;;;;;;WOS:000724697205018;View Full Record in Web of Science
J;"Murat, M; Chang, SW; Abu, A; Yap, HJ; Yong, KT";;;;"Murat, Miraemiliana; Chang, Siow-Wee; Abu, Arpah; Yap, Hwa Jen; Yong, Kien-Thai";;;Automated classification of tropical shrub species: a hybrid of leaf shape and machine learning approach;PEERJ;;;;;;;;;;;;;;;;;"Yong, Kien-Thai/B-7811-2010; Yap, Hwa Jen/C-1065-2010; Chang, Siow-Wee/B-5287-2010; ABU, ARPAH/B-7788-2010";"Yap, Hwa Jen/0000-0001-7637-9297; Chang, Siow-Wee/0000-0001-7038-6170; Yong, Kien-Thai/0000-0001-6122-249X; ABU, ARPAH/0000-0001-7072-0618";;;;;;;;;;;;;2167-8359;;;;;SEP 12;2017;5;;;;;;;;e3792;10.7717/peerj.3792;http://dx.doi.org/10.7717/peerj.3792;;;;;;;;28924506;;;;;WOS:000410724700009;View Full Record in Web of Science
J;"Touré, V; Unni, D; Krauss, P; Abdelwahed, A; Buchhorn, J; Hinderling, L; Geiger, TR; Österle, S";;;;"Toure, Vasundra; Unni, Deepak; Krauss, Philip; Abdelwahed, Abdelhamid; Buchhorn, Jascha; Hinderling, Leon; Geiger, Thomas R.; Osterle, Sabine";;;The SPHN Schema Forge - transform healthcare semantics from human-readable to machine-readable by leveraging semantic web technologies;JOURNAL OF BIOMEDICAL SEMANTICS;;;;;;;;;;;;;;;;;;Osterle, Sabine/0000-0003-3248-7899;;;;;;;;;;;;;2041-1480;;;;;MAY 8;2025;16;1;;;;;;;9;10.1186/s13326-025-00330-9;http://dx.doi.org/10.1186/s13326-025-00330-9;;;;;;;;40341005;;;;;WOS:001484871200001;View Full Record in Web of Science
J;"Noakoasteen, O; Christodoulou, C; Peng, Z; Goudos, SK";;;;"Noakoasteen, O.; Christodoulou, C.; Peng, Z.; Goudos, S. K.";;;Physics-informed surrogates for electromagnetic dynamics using Transformers and graph neural networks;IET MICROWAVES ANTENNAS & PROPAGATION;;;;;;;;;;;;;;;;;"Goudos, Sotirios/HJA-6146-2022; Noakoasteen, Oameed/AAB-8841-2022; Goudos, Sotirios/K-1735-2015";"Noakoasteen, Oameed/0000-0001-6655-3378; Goudos, Sotirios/0000-0001-5981-5683";;;;;;;;;;;;;1751-8725;1751-8733;;;;JUL;2024;18;7;;;;;505;515;;10.1049/mia2.12463;http://dx.doi.org/10.1049/mia2.12463;;FEB 2024;;;;;;;;;;;WOS:001162897200001;View Full Record in Web of Science
C;"Charhate, S; Dani, A; Sugandhi, R; Patil, V";;"Abraham, A; Zomaya, A; Wadhai, V; Yager, R; Muda, AK; Koeppen, M";;"Charhate, Sayali; Dani, Anurag; Sugandhi, Rekha; Patil, Varsha";;;Adding Intelligence to Non-corpus based Word Sense Disambiguation;2012 12TH INTERNATIONAL CONFERENCE ON HYBRID INTELLIGENT SYSTEMS (HIS);;;;;12th International Conference on Hybrid Intelligent Systems (HIS);DEC 04-07, 2012;MITCOE, Pune, INDIA;MIR Labs,IEEE,IEEE Syst, Man & Cybernet Soc Spain,IEEE Syst, Man & Cybernet Soc CzechoSlovakia;MITCOE;;;;;;;;"Patil, Varsha/AAD-8491-2020; Sugandhi, Rekha/P-1649-2016";"Patil, Varsha/0000-0002-4267-616X; Sugandhi, Rekha/0000-0003-1349-6773";;;;;;;;;;;;;;;"978-1-4673-5115-7; 978-1-4673-5116-4";;;;2012;;;;;;;173;178;;;;;;;;;;;;;;;;WOS:000319456700030;View Full Record in Web of Science
C;"Wang, CG; Zhang, L; Yan, W";;;IEEE;"Wang, Chaoguo; Zhang, Liang; Yan, Wei";;;A Combination of LERT and CNN-BILSTM Models for Chinese Music Named Entity Recognition;2024 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS, IJCNN 2024;IEEE International Joint Conference on Neural Networks (IJCNN);;;;International Joint Conference on Neural Networks (IJCNN);JUN 30-JUL 05, 2024;Yokohama, JAPAN;IEEE,IEEE Computat Intelligence Soc,Int Neural Network Soc,Ask Corp,Springer,Align,Genisama,Noeon Res,Hitachi Zosen Corp,JNNS,Japanese Soc Evolutionary Computat,IPJ,EIC,SICE,SOFT,Japanese Soc Artificial Intelligence;;;;;;;;;;;;;;;;;;;;;;;2161-4393;;"979-8-3503-5932-9; 979-8-3503-5931-2";;;;2024;;;;;;;;;;10.1109/IJCNN60899.2024.10650108;http://dx.doi.org/10.1109/IJCNN60899.2024.10650108;;;;;;;;;;;;;WOS:001315691501106;View Full Record in Web of Science
S;"Nyberg, E; Mitamura, T; Baker, K; Svoboda, D; Peterson, B; Williams, J";;Richardson, SD;;"Nyberg, E; Mitamura, T; Baker, K; Svoboda, D; Peterson, B; Williams, J";;;Deriving semantic knowledge from descriptive texts using an MT system;MACHINE TRANSLATION: FROM RESEARCH TO REAL USERS;Lecture Notes in Artificial Intelligence;;;;5th Conference of the Association-for-Machine-Translation-in-the-Americas;OCT 08-12, 2002;Tiburon, CA;Assoc Machine Translat Americas;;;;;;;;;;;;;;;;;;;;;;;0302-9743;1611-3349;3-540-44282-0;;;;2002;2499;;;;;;145;154;;;;;;;;;;;;;;;;WOS:000189412300015;View Full Record in Web of Science
J;"Mandal, KP; Mukherjee, P; Vishnu, D; Chakraborty, B; Choudhury, T; Arya, PK";;;;"Mandal, Kailash Pati; Mukherjee, Prasenjit; Vishnu, Devraj; Chakraborty, Baisakhi; Choudhury, Tanupriya; Arya, Pradeep Kumar";;;Medical nearest-word embedding technique implemented using an unsupervised machine learning approach for Bengali language;INTERNATIONAL JOURNAL ON SMART SENSING AND INTELLIGENT SYSTEMS;;;;;;;;;;;;;;;;;"Choudhury, Tanupriya/AAB-8947-2020; Mandal, Dr. Kailash/AAC-8111-2021; Arya, Pradeep Kumar/KBD-3938-2024; Mukherjee, Prasenjit/AAD-2680-2020";"MANDAL, DR. KAILASH PATI/0000-0002-5784-7283; Choudhury, Tanupriya/0000-0002-9826-2759";;;;;;;;;;;;;1178-5608;;;;;APR 1;2024;17;1;;;;;;;20240018;10.2478/ijssis-2024-0018;http://dx.doi.org/10.2478/ijssis-2024-0018;;;;;;;;;;;;;WOS:001244655700001;View Full Record in Web of Science
C;"Purkayastha, S; Dana, S; Garg, D; Khandelwal, D; Bhargav, GPS";;;IEEE;"Purkayastha, Sukannya; Dana, Saswati; Garg, Dinesh; Khandelwal, Dinesh; Bhargav, G. P. Shrivatsa";;;A Deep Neural Approach to KGQA via SPARQL Silhouette Generation;2022 INTERNATIONAL JOINT CONFERENCE ON NEURAL NETWORKS (IJCNN);IEEE International Joint Conference on Neural Networks (IJCNN);;;;IEEE International Conference on Fuzzy Systems (FUZZ-IEEE) / IEEE World Congress on Computational Intelligence (IEEE WCCI) / International Joint Conference on Neural Networks (IJCNN) / IEEE Congress on Evolutionary Computation (IEEE CEC);JUL 18-23, 2022;Padua, ITALY;IEEE,Int Neural Network Soc,IEEE Computat Intelligence Soc,Evolutionary Programming Soc,IET,Univ Padova, Dept Math Tullio Levi Civita,European Space Agcy,expert.ai,Elsevier,Springer Nature,Google,Baker & Hughes,NVIDIA;;;;;;;;;;;;;;;;;;;;;;;2161-4393;;978-1-7281-8671-9;;;;2022;;;;;;;;;;10.1109/IJCNN55064.2022.9892263;http://dx.doi.org/10.1109/IJCNN55064.2022.9892263;;;;;;;;;;;;;WOS:000867070903023;View Full Record in Web of Science
J;"Navigli, R; Ponzetto, SP";;;;"Navigli, Roberto; Ponzetto, Simone Paolo";;;BabelNet: The automatic construction, evaluation and application of a wide-coverage multilingual semantic network;ARTIFICIAL INTELLIGENCE;;;;;;;;;;;;;;;;;;"Ponzetto, Simone Paolo/0000-0001-7484-2049; Navigli, Roberto/0000-0003-3831-9706";;;;;;;;;;;;;0004-3702;1872-7921;;;;DEC;2012;193;;;;;;217;250;;10.1016/j.artint.2012.07.001;http://dx.doi.org/10.1016/j.artint.2012.07.001;;;;;;;;;;;;;WOS:000311977500008;View Full Record in Web of Science
J;"Gutiérrez, Y; Vázquez, S; Montoyo, A";;;;"Gutierrez, Yoan; Vazquez, Sonia; Montoyo, Andres";;;Spreading semantic information by Word Sense Disambiguation;KNOWLEDGE-BASED SYSTEMS;;;;;;;;;;;;;;;;;"Vázquez, Sonia/E-7586-2012; Montoyo, Andres/H-2531-2015; Gutierrez, Yoan/H-2888-2015";Gutierrez, Yoan/0000-0002-4052-7427;;;;;;;;;;;;;0950-7051;1872-7409;;;;SEP 15;2017;132;;;;;;47;61;;10.1016/j.knosys.2017.06.013;http://dx.doi.org/10.1016/j.knosys.2017.06.013;;;;;;;;;;;;;WOS:000407184900005;View Full Record in Web of Science
J;"Wang, LL; Wumaier, A; Yibulayin, T; Maimaiti, M";;;;"Wang, Lulu; Wumaier, Aishan; Yibulayin, Tuergen; Maimaiti, Maihemuti";;;Syntax-guided controllable sentence simplification;NEUROCOMPUTING;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0925-2312;1872-8286;;;;JUN 28;2024;587;;;;;;;;127675;10.1016/j.neucom.2024.127675;http://dx.doi.org/10.1016/j.neucom.2024.127675;;APR 2024;;;;;;;;;;;WOS:001230447700001;View Full Record in Web of Science
C;"Tang, XM; Su, Q";;;Assoc Computat Linguist;"Tang, Xuemei; Su, Qi";;;That Slepen Al the Nyght with Open Ye! Cross-era Sequence Segmentation with Switch-memory;PROCEEDINGS OF THE 60TH ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS (ACL 2022), VOL 1: (LONG PAPERS);;;;;60th Annual Meeting of the Association-for-Computational-Linguistics (ACL);MAY 22-27, 2022;Dublin, IRELAND;Assoc Computat Linguist,Amazon Sci,Bloomberg Engn,Google Res,Liveperson,Meta,Baidu,ByteDance,DeepMind,Grammarly,GTCOM,IBM,Megagon Labs,Microsoft,Alibaba Grp,Bosch,Cohere,G Res,ServiceNow,Relativity,Naver,ASAPP,Duolingo,BabelSpace,Spotiry,Adobe,D & I Special Initiat,AppTek,YaiGlobal,Aixplain,Apple;;;;;;;;;Su, Qi/IWM-4206-2023;Su, Qi/0000-0002-4769-2812;;;;;;;;;;;;;;;978-1-955917-21-6;;;;2022;;;;;;;7830;7840;;;;;;;;;;;;;;;;WOS:000828702307067;View Full Record in Web of Science
C;"Tufek, N; Thuluva, AS; Just, VP; Ekaputra, FJ; Bandyopadhyay, T; Sabou, M; Hanbury, A";;"Penuela, AM; Corcho, O; Groth, P; Simperl, E; Tamma, V; Nuzzolese, AG; Poveda-Villalon, M; Sabou, M; Presutti, V; Celino, I; Revenko, A; Raad, J; Sartini, B; Lisena, P";;"Tufek, Nilay; Thuluva, Aparna Saissre; Just, Valentin Philipp; Ekaputra, Fajar J.; Bandyopadhyay, Tathagata; Sabou, Marta; Hanbury, Allan";;;Validating Semantic Artifacts with Large Language Models;SEMANTIC WEB: ESWC 2024 SATELLITE EVENTS, PT I;Lecture Notes in Computer Science;;;;21st International Conference on The Semantic Web (ESWC);MAY 26-30, 2024;Hersonissos, GREECE;;;;;;;;;;"Sabou, Reka/ITW-0133-2023; JUANG EKAPUTRA, FAJAR/JGD-1374-2023";Ekaputra, Fajar J./0000-0003-4569-2496;;;;;;;;;;;;;0302-9743;1611-3349;"978-3-031-78951-9; 978-3-031-78952-6";;;;2025;15344;;;;;;92;101;;10.1007/978-3-031-78952-6_9;http://dx.doi.org/10.1007/978-3-031-78952-6_9;;;;;;;;;;;;;WOS:001447374600009;View Full Record in Web of Science
J;"Partel, G; Wählby, C";;;;"Partel, Gabriele; Wahlby, Carolina";;;Spage2vec: Unsupervised representation of localized spatial gene expression signatures;FEBS JOURNAL;;;;;;;;;;;;;;;;;Partel, Gabriele/AAN-5396-2020;"Wahlby, Carolina/0000-0002-4139-7003; Partel, Gabriele/0000-0002-4482-3119";;;;;;;;;;;;;1742-464X;1742-4658;;;;MAR;2021;288;6;;;;;1859;1870;;10.1111/febs.15572;http://dx.doi.org/10.1111/febs.15572;;OCT 2020;;;;;;32976679;;;;;WOS:000578549900001;View Full Record in Web of Science
J;"Schopper, D; Kübler, K; Rudolph, S; Riedel, O";;;;"Schopper, Dominik; Kuebler, Karl; Rudolph, Stephan; Riedel, Oliver";;;EIPPM-The Executable Integrative Product-Production Model;COMPUTERS;;;;;;;;;;;;;;;;;"; Riedel, Oliver/I-1205-2017";"Schopper, Dominik/0000-0001-5407-1179; Riedel, Oliver/0000-0002-1883-6813";;;;;;;;;;;;;2073-431X;;;;;JUN;2021;10;6;;;;;;;72;10.3390/computers10060072;http://dx.doi.org/10.3390/computers10060072;;;;;;;;;;;;;WOS:000665437400001;View Full Record in Web of Science
C;"Takeuchi, J; Nishida, N; Nakayama, H";;;ASSOC COMPUTAT LINGUIST;"Takeuchi, Jun; Nishida, Noriki; Nakayama, Hideki";;;Neural Networks in a Product of Hyperbolic Spaces;NAACL 2022: THE 2022 CONFERENCE OF THE NORTH AMERICAN CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: HUMAN LANGUAGE TECHNOLOGIES: PROCEEDINGS OF THE STUDENT RESEARCH WORKSHOP;;;;;Conference of the North-American-Chapter-of-the-Association-for-Computational-Linguistics (NAAACL) - Human Language Technologies;JUL 10-15, 2022;Seattle, WA;Assoc Computat Linguist, N Amer Chapter,Amazon Sci,Bloomberg Engn,Google Res,LivepersoMetan,ByteDance,KENSH,Grammarly,Megagon Labs,Microsoft,Reveal Brainspace,Cohere,GResearch,Relativity,Servicenow,ASAPP,Duolingo,Adobe,Linkedin,Babelscape,Rakuten Inst Technol,UC Santa Cruz, Baskin Engn,Nat Language Proc,NSF,ETS,OpenAI,TIAA,Two Sigma,Mag Data;;;;;;;;;Nakayama, Hideki/AAT-5270-2020;;;;;;;;;;;;;;;;978-1-955917-73-5;;;;2022;;;;;;;211;221;;;;;;;;;;;;;;;;WOS:000860760300027;View Full Record in Web of Science
C;Ramakrishnan, R;;;ACM;Ramakrishnan, Raghu;;CISL Team Members;Scale-Out Beyond Map-Reduce;19TH ACM SIGKDD INTERNATIONAL CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING (KDD'13);;;;;19th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining (KDD);AUG 11-14, 2013;Chicago, IL;Assoc Comp Machinery,ACM SIGKDD Org,ACM SIGMOD;;;;;;;;;;;;;;;;;;;;;;;;;978-1-4503-2174-7;;;;2013;;;;;;;1;1;;;;;;;;;;;;;;;;WOS:000502730600001;View Full Record in Web of Science
J;Gromann, D;;;;Gromann, Dagmar;;;Neural language models for the multilingual, transcultural, and multimodal Semantic Web;SEMANTIC WEB;;;;;;;;;;;;;;;;;;Gromann, Dagmar/0000-0003-0929-6103;;;;;;;;;;;;;1570-0844;2210-4968;;;;;2020;11;1;;;;;29;39;;10.3233/SW-190373;http://dx.doi.org/10.3233/SW-190373;;;;;;;;;;;;;WOS:000512298900005;View Full Record in Web of Science
